Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID308349,308349,0,10.644,267.218,125.272,0,67,67,5,1,-10921639,34.845,4,1,255,3380,74.403,2.000,0.915,0.447
ID308350,308350,1,20.868,213.803,222.237,0,67,67,5,1,-10921639,95.990,36,8,255,9311,100.657,5.095,0.890,0.898
ID308351,308351,2,21.995,345.716,245.305,0,67,67,5,1,-10921639,112.753,52,13,255,10937,100.112,5.141,0.841,1.029
ID308352,308352,0,10.599,267.139,125.217,0,68,68,5,1,-10921639,34.557,4,1,255,3352,74.382,2.532,0.912,0.443
ID308353,308353,1,20.336,210.629,219.397,0,68,68,5,1,-10921639,93.330,37,7,255,9053,100.376,5.189,0.888,0.875
ID308354,308354,2,22.012,341.396,247.855,0,68,68,5,1,-10921639,113.753,60,15,255,11034,100.326,5.138,0.848,1.041
ID308356,308356,1,20.077,207.379,216.872,0,69,69,5,1,-10921639,89.959,30,8,255,8726,98.637,5.054,0.889,0.858
ID308357,308357,2,22.013,336.883,250.369,0,69,69,5,1,-10921639,113.557,62,13,255,11015,100.003,5.169,0.844,1.039
ID308355,308355,0,10.525,267.071,125.187,0,69,69,5,1,-10921639,34.216,4,1,255,3319,73.955,2.532,0.912,0.441
ID308360,308360,2,22.072,332.295,252.770,0,70,70,5,1,-10921639,114.691,58,12,255,11125,100.169,5.139,0.851,1.053
ID308358,308358,0,10.523,267.016,125.174,0,70,70,5,1,-10921639,34.247,4,1,255,3322,73.860,2.532,0.907,0.441
ID308359,308359,1,20.032,204.123,214.660,0,70,70,5,1,-10921639,89.433,31,7,255,8675,100.403,5.081,0.891,0.839
ID308361,308361,0,10.546,267.016,125.191,0,71,71,5,1,-10921639,34.309,4,1,255,3328,73.952,2.529,0.912,0.443
ID308362,308362,1,19.913,200.756,212.759,0,71,71,5,1,-10921639,87.649,30,7,255,8502,98.592,5.039,0.891,0.838
ID308363,308363,2,22.084,327.547,255.089,0,71,71,5,1,-10921639,114.856,65,13,255,11141,100.913,5.134,0.856,1.050
ID308364,308364,0,10.496,267.019,125.251,0,72,72,5,1,-10921639,34.278,4,1,255,3325,73.428,2.000,0.907,0.444
ID308365,308365,1,20.298,197.268,211.102,0,72,72,5,1,-10921639,90.165,29,7,255,8746,100.703,5.060,0.887,0.842
ID308366,308366,2,22.133,322.698,257.292,0,72,72,5,1,-10921639,115.093,61,14,255,11164,100.544,5.137,0.856,1.056
ID308368,308368,1,20.076,193.811,209.855,0,73,73,5,1,-10921639,88.464,33,8,255,8581,99.687,5.064,0.891,0.836
ID308369,308369,2,22.123,317.820,259.331,0,73,73,5,1,-10921639,114.753,57,12,255,11131,99.810,5.164,0.856,1.061
ID308367,308367,0,10.653,267.105,125.290,0,73,73,5,1,-10921639,34.959,4,1,255,3391,74.455,2.512,0.910,0.447
ID308372,308372,2,22.294,312.811,261.154,0,74,74,5,1,-10921639,115.546,64,13,255,11208,100.808,5.139,0.855,1.057
ID308370,308370,0,10.699,267.165,125.342,0,74,74,5,1,-10921639,35.258,4,1,255,3420,74.435,2.000,0.911,0.452
ID308371,308371,1,20.120,190.064,208.859,0,74,74,5,1,-10921639,88.639,30,8,255,8598,99.808,5.094,0.888,0.836
ID308373,308373,0,10.591,267.071,125.401,0,75,75,5,1,-10921639,35.165,4,1,255,3411,73.772,2.000,0.903,0.452
ID308374,308374,1,19.738,186.148,208.270,0,75,75,5,1,-10921639,87.887,31,7,255,8525,98.803,5.093,0.874,0.830
ID308375,308375,2,22.110,307.625,262.839,0,75,75,5,1,-10921639,114.536,66,10,255,11110,100.446,5.173,0.854,1.050
ID308376,308376,0,10.533,266.978,125.406,0,76,76,5,1,-10921639,34.866,4,1,255,3382,73.427,2.000,0.906,0.452
ID308377,308377,1,20.188,181.987,207.817,0,76,76,5,1,-10921639,90.887,30,7,255,8816,99.402,5.092,0.880,0.856
ID308378,308378,2,22.138,302.526,264.151,0,76,76,5,1,-10921639,114.454,61,12,255,11102,100.788,5.138,0.853,1.045
ID308380,308380,1,20.513,177.612,207.737,0,77,77,5,1,-10921639,95.567,37,9,255,9270,101.833,5.125,0.882,0.880
ID308381,308381,2,21.869,297.393,265.326,0,77,77,5,1,-10921639,113.969,62,12,255,11055,99.831,5.247,0.855,1.053
ID308379,308379,0,10.489,266.993,125.362,0,77,77,5,1,-10921639,34.680,4,1,255,3364,73.036,2.000,0.904,0.451
ID308384,308384,2,21.986,292.223,266.315,0,78,78,5,1,-10921639,114.856,61,14,255,11141,99.315,5.230,0.856,1.066
ID308382,308382,0,10.532,267.031,125.320,0,78,78,5,1,-10921639,34.619,4,1,255,3358,73.341,2.000,0.909,0.449
ID308383,308383,1,20.623,173.165,208.013,0,78,78,5,1,-10921639,94.732,35,9,255,9189,99.592,5.096,0.880,0.891
ID308385,308385,0,10.518,267.014,125.297,0,79,79,5,1,-10921639,34.557,4,1,255,3352,73.236,2.000,0.906,0.449
ID308386,308386,1,20.299,168.476,208.522,0,79,79,5,1,-10921639,97.330,37,8,255,9441,101.618,5.153,0.881,0.897
ID308387,308387,2,22.657,287.068,267.077,0,79,79,5,1,-10921639,117.371,64,14,255,11385,101.918,5.175,0.856,1.062
ID308388,308388,0,10.460,267.000,125.264,0,80,80,5,1,-10921639,34.423,4,1,255,3339,73.014,2.000,0.897,0.446
ID308389,308389,1,20.787,163.614,209.342,0,80,80,5,1,-10921639,98.794,37,8,255,9583,103.029,5.107,0.894,0.905
ID308390,308390,2,22.053,281.936,267.669,0,80,80,5,1,-10921639,115.722,64,12,255,11225,100.126,5.198,0.852,1.063
ID308392,308392,1,20.518,158.648,210.463,0,81,81,5,1,-10921639,98.124,39,7,255,9518,102.815,5.117,0.894,0.901
ID308393,308393,2,22.569,276.810,268.117,0,81,81,5,1,-10921639,115.979,60,14,255,11250,100.539,5.172,0.856,1.064
ID308391,308391,0,10.447,266.933,125.291,0,81,81,5,1,-10921639,34.351,4,1,255,3332,72.653,2.000,0.905,0.449
ID308397,308397,0,10.541,267.007,125.331,0,82,82,5,1,-10921639,34.722,4,1,255,3368,73.297,2.000,0.907,0.451
ID308398,308398,1,21.065,153.446,211.895,0,82,82,5,1,-10921639,100.629,41,9,255,9761,104.216,5.114,0.894,0.912
ID308399,308399,2,21.750,271.807,268.417,0,82,82,5,1,-10921639,113.268,67,12,255,10987,99.131,5.200,0.850,1.050
ID308396,308396,2,21.784,266.865,268.546,0,83,83,5,1,-10921639,113.701,66,11,255,11029,99.926,5.199,0.853,1.048
ID308394,308394,0,10.625,267.041,125.399,0,83,83,5,1,-10921639,35.227,4,1,255,3417,73.948,2.000,0.904,0.452
ID308395,308395,1,21.128,148.063,213.666,0,83,83,5,1,-10921639,103.227,37,7,255,10013,103.793,5.152,0.899,0.942
ID308400,308400,0,10.638,267.026,125.453,0,84,84,5,1,-10921639,35.320,4,1,255,3426,74.309,2.000,0.907,0.452
ID308401,308401,1,21.143,142.701,215.749,0,84,84,5,1,-10921639,103.536,45,7,255,10043,104.137,5.165,0.899,0.941
ID308402,308402,2,21.744,261.915,268.487,0,84,84,5,1,-10921639,113.856,62,13,255,11044,99.730,5.210,0.853,1.051
ID308404,308404,1,21.214,137.199,218.153,0,85,85,5,1,-10921639,105.299,44,8,255,10214,103.713,5.130,0.898,0.961
ID308405,308405,2,22.262,257.046,268.210,0,85,85,5,1,-10921639,114.557,60,14,255,11112,99.333,5.204,0.851,1.060
ID308403,308403,0,10.651,266.967,125.459,0,85,85,5,1,-10921639,35.340,4,1,255,3428,74.412,2.000,0.909,0.452
ID308408,308408,2,22.097,252.210,267.729,0,86,86,5,1,-10921639,114.227,57,13,255,11080,98.738,5.214,0.843,1.059
ID308406,308406,0,10.593,266.925,125.417,0,86,86,5,1,-10921639,35.155,4,1,255,3410,73.656,2.000,0.904,0.453
ID308407,308407,1,21.382,131.671,220.908,0,86,86,5,1,-10921639,107.381,45,8,255,10416,104.543,5.127,0.899,0.972
ID308409,308409,0,10.514,266.917,125.340,0,87,87,5,1,-10921639,34.794,4,1,255,3375,72.958,2.000,0.902,0.452
ID308410,308410,1,21.772,126.045,224.069,0,87,87,5,1,-10921639,111.010,43,8,255,10768,107.363,8.714,0.906,0.983
ID308411,308411,2,22.454,247.408,267.057,0,87,87,5,1,-10921639,115.649,62,16,255,11218,100.679,5.164,0.845,1.052
ID308416,308416,1,21.402,120.463,227.595,0,88,88,5,1,-10921639,109.381,49,7,255,10610,107.875,5.109,0.899,0.960
ID308417,308417,2,22.195,242.616,266.218,0,88,88,5,1,-10921639,114.742,62,12,255,11130,99.579,5.236,0.847,1.057
ID308415,308415,0,10.495,266.949,125.274,0,88,88,5,1,-10921639,34.433,4,1,255,3340,72.953,2.000,0.904,0.448
ID308412,308412,0,10.542,266.942,125.227,0,89,89,5,1,-10921639,34.577,4,1,255,3354,73.142,2.000,0.904,0.449
ID308413,308413,1,21.461,114.960,231.451,0,89,89,5,1,-10921639,111.629,40,7,255,10828,106.253,8.770,0.908,1.000
ID308414,308414,2,22.325,237.864,265.238,0,89,89,5,1,-10921639,115.289,61,12,255,11183,99.694,5.226,0.849,1.062
ID308420,308420,2,22.502,233.227,264.155,0,90,90,5,1,-10921639,115.814,64,13,255,11234,100.748,5.160,0.853,1.058
ID308418,308418,0,10.544,266.914,125.207,0,90,90,5,1,-10921639,34.608,4,1,255,3357,73.028,2.000,0.903,0.450
ID308419,308419,1,21.483,109.626,235.736,0,90,90,5,1,-10921639,112.258,56,7,255,10889,106.517,8.724,0.906,1.002
ID308421,308421,0,10.537,266.904,125.227,0,91,91,5,1,-10921639,34.598,4,1,255,3356,72.976,2.000,0.903,0.450
ID308422,308422,1,21.888,104.383,240.334,0,91,91,5,1,-10921639,115.526,49,5,255,11206,108.723,8.785,0.908,1.012
ID308423,308423,2,22.280,228.507,262.968,0,91,91,5,1,-10921639,114.866,67,14,255,11142,100.075,5.158,0.850,1.055
ID308428,308428,1,22.030,99.359,245.389,0,92,92,5,1,-10921639,117.072,46,5,255,11356,109.422,8.794,0.912,1.020
ID308429,308429,2,22.266,223.756,261.623,0,92,92,5,1,-10921639,116.258,59,13,255,11277,99.730,5.186,0.853,1.073
ID308427,308427,0,10.589,266.848,125.279,0,92,92,5,1,-10921639,34.835,4,1,255,3379,73.175,2.000,0.912,0.454
ID308424,308424,0,10.580,266.824,125.336,0,93,93,5,1,-10921639,34.959,4,2,255,3391,73.518,2.000,0.904,0.452
ID308425,308425,1,21.920,94.643,250.864,0,93,93,5,1,-10921639,117.433,61,9,255,11391,108.645,8.850,0.913,1.032
ID308426,308426,2,22.595,218.954,260.046,0,93,93,5,1,-10921639,117.165,66,14,255,11365,100.148,5.141,0.855,1.079
ID308432,308432,2,22.612,214.121,258.266,0,94,94,5,1,-10921639,118.619,62,14,255,11506,100.809,5.164,0.860,1.088
ID308430,308430,0,10.691,266.789,125.396,0,94,94,5,1,-10921639,35.536,4,1,255,3447,74.305,2.000,0.911,0.456
ID308431,308431,1,22.177,90.254,256.725,0,94,94,5,1,-10921639,116.557,56,7,255,11306,109.004,8.787,0.908,1.018
ID308433,308433,0,10.871,266.710,125.428,0,95,95,5,1,-10921639,36.165,4,0,255,3508,75.978,2.000,0.911,0.454
ID308434,308434,2,22.586,209.329,256.315,0,95,95,5,1,-10921639,119.464,65,14,255,11588,101.489,5.149,0.854,1.085
ID308435,308435,1,22.219,86.336,262.935,0,95,95,5,1,-10921639,118.959,54,7,255,11539,109.475,8.809,0.911,1.036
ID308436,308436,0,10.999,266.647,125.422,0,96,96,5,1,-10921639,36.639,4,1,255,3554,77.038,2.000,0.917,0.455
ID308437,308437,2,22.511,204.466,254.098,0,96,96,5,1,-10921639,119.619,70,16,255,11603,100.436,5.143,0.853,1.096
ID308438,308438,1,22.230,83.077,269.336,0,96,96,5,1,-10921639,119.567,62,7,255,11598,107.603,8.757,0.905,1.056
ID308440,308440,2,22.560,199.433,251.524,0,97,97,5,1,-10921639,122.742,77,13,255,11906,101.508,8.642,0.854,1.114
ID308441,308441,1,22.247,80.433,276.118,0,97,97,5,1,-10921639,119.629,52,7,255,11604,108.981,8.703,0.905,1.043
ID308439,308439,0,10.968,266.606,125.409,0,97,97,5,1,-10921639,36.691,4,1,255,3559,76.737,2.000,0.913,0.456
ID308444,308444,1,22.085,78.612,283.169,0,98,98,5,1,-10921639,117.423,68,8,255,11390,105.841,8.729,0.905,1.054
ID308442,308442,0,10.890,266.602,125.386,0,98,98,5,1,-10921639,36.309,4,1,255,3522,76.099,2.000,0.913,0.455
ID308443,308443,2,22.845,194.405,248.728,0,98,98,5,1,-10921639,126.072,75,14,255,12229,101.596,8.694,0.857,1.146
ID308445,308445,0,10.800,266.591,125.356,0,99,99,5,1,-10921639,36.041,4,1,255,3496,75.566,2.000,0.910,0.454
ID308446,308446,2,22.681,189.304,245.537,0,99,99,5,1,-10921639,127.969,89,13,255,12413,101.372,8.750,0.854,1.163
ID308447,308447,1,22.157,77.705,290.300,0,99,99,5,1,-10921639,117.773,54,9,255,11424,107.275,8.684,0.902,1.042
ID308452,308452,2,23.128,184.038,241.977,0,100,100,5,1,-10921639,130.938,87,15,255,12701,103.651,8.831,0.857,1.166
ID308453,308453,1,22.573,77.999,297.388,0,100,100,5,1,-10921639,118.866,60,8,255,11530,108.036,5.162,0.902,1.044
ID308451,308451,0,10.800,266.532,125.342,0,100,100,5,1,-10921639,36.175,4,1,255,3509,75.363,2.000,0.913,0.458
ID308448,308448,0,10.817,266.475,125.363,0,101,101,5,1,-10921639,36.124,4,0,255,3504,75.316,2.000,0.917,0.459
ID308449,308449,2,22.836,178.752,238.070,0,101,101,5,1,-10921639,128.711,78,13,255,12485,102.166,8.799,0.857,1.163
ID308450,308450,1,22.225,79.559,304.229,0,101,101,5,1,-10921639,119.155,65,8,255,11558,107.695,8.770,0.909,1.054
ID308456,308456,1,21.860,82.459,310.438,0,102,102,5,1,-10921639,114.186,57,8,255,11076,106.946,5.122,0.895,1.009
ID308454,308454,0,10.903,266.382,125.411,0,102,102,5,1,-10921639,36.361,4,0,255,3527,75.842,2.000,0.915,0.458
ID308455,308455,2,22.772,173.617,233.985,0,102,102,5,1,-10921639,127.928,88,14,255,12409,102.480,8.786,0.854,1.150
ID308457,308457,0,10.936,266.300,125.424,0,103,103,5,1,-10921639,36.289,4,1,255,3520,75.933,2.000,0.919,0.458
ID308458,308458,2,22.994,168.614,229.577,0,103,103,5,1,-10921639,129.227,78,14,255,12535,104.134,8.821,0.854,1.143
ID308459,308459,1,21.620,86.790,315.924,0,103,103,5,1,-10921639,113.309,56,8,255,10991,105.092,8.775,0.907,1.026
ID308460,308460,0,10.971,266.212,125.411,0,104,104,5,1,-10921639,36.144,3,1,255,3506,76.292,2.000,0.920,0.454
ID308461,308461,2,23.143,163.911,225.076,0,104,104,5,1,-10921639,127.536,86,15,255,12371,101.631,8.787,0.862,1.162
ID308462,308462,1,21.348,92.277,320.274,0,104,104,5,1,-10921639,113.526,53,8,255,11012,107.199,8.823,0.895,1.000
ID308464,308464,2,23.113,159.736,220.534,0,105,105,5,1,-10921639,127.701,72,14,255,12387,103.605,5.168,0.863,1.142
ID308465,308465,1,20.876,98.730,323.461,0,105,105,5,1,-10921639,115.794,55,6,255,11232,107.334,8.770,0.885,1.013
ID308463,308463,0,10.947,266.172,125.377,0,105,105,5,1,-10921639,36.113,4,1,255,3503,76.246,2.000,0.914,0.452
ID308468,308468,1,20.595,105.920,325.472,0,106,106,5,1,-10921639,114.278,66,6,255,11085,105.822,8.757,0.872,1.006
ID308466,308466,0,10.956,266.187,125.364,0,106,106,5,1,-10921639,36.144,4,1,255,3506,76.150,2.506,0.913,0.453
ID308467,308467,2,23.232,156.028,216.163,0,106,106,5,1,-10921639,123.381,77,15,255,11968,102.033,5.185,0.862,1.120
ID308469,308469,0,10.914,266.229,125.382,0,107,107,5,1,-10921639,35.969,4,0,255,3489,75.696,2.000,0.920,0.455
ID308470,308470,2,23.123,152.843,212.061,0,107,107,5,1,-10921639,119.814,61,15,255,11622,100.937,5.204,0.862,1.099
ID308471,308471,1,20.935,113.583,326.449,0,107,107,5,1,-10921639,116.835,59,7,255,11333,109.168,5.163,0.861,0.991
ID308476,308476,2,23.133,150.045,208.196,0,108,108,5,1,-10921639,118.144,57,14,255,11460,101.168,5.160,0.864,1.082
ID308477,308477,1,20.891,121.313,326.495,0,108,108,5,1,-10921639,119.577,59,6,255,11599,110.267,8.759,0.861,1.004
ID308475,308475,0,10.846,266.274,125.406,0,108,108,5,1,-10921639,35.928,4,1,255,3485,75.454,2.000,0.915,0.455
ID308472,308472,0,10.873,266.222,125.299,0,109,109,5,1,-10921639,35.722,3,1,255,3465,75.629,2.521,0.915,0.451
ID308473,308473,2,22.774,147.696,204.781,0,109,109,5,1,-10921639,114.134,60,16,255,11071,99.692,5.220,0.860,1.059
ID308474,308474,1,20.705,129.350,325.780,0,109,109,5,1,-10921639,118.485,57,7,255,11493,107.363,8.850,0.864,1.023
ID308480,308480,1,20.595,137.071,324.553,0,110,110,5,1,-10921639,117.845,73,6,255,11431,106.546,8.799,0.856,1.020
ID308478,308478,0,10.843,266.242,125.267,0,110,110,5,1,-10921639,35.598,4,1,255,3453,75.335,2.514,0.913,0.451
ID308479,308479,2,22.300,145.717,201.634,0,110,110,5,1,-10921639,110.753,61,17,255,10743,97.524,5.148,0.855,1.047
ID308481,308481,0,10.811,266.335,125.240,0,111,111,5,1,-10921639,35.649,3,1,255,3458,74.653,2.000,0.915,0.456
ID308482,308482,2,22.160,144.095,198.827,0,111,111,5,1,-10921639,109.237,55,15,255,10596,95.388,5.169,0.847,1.050
ID308483,308483,1,21.040,144.748,322.862,0,111,111,5,1,-10921639,118.794,69,8,255,11523,106.768,8.766,0.866,1.033
ID308488,308488,2,21.792,142.814,196.357,0,112,112,5,1,-10921639,106.907,57,12,255,10370,96.228,5.201,0.835,1.011
ID308489,308489,1,20.881,152.461,320.735,0,112,112,5,1,-10921639,118.928,59,7,255,11536,107.105,5.138,0.840,1.014
ID308487,308487,0,10.700,266.531,125.202,0,112,112,5,1,-10921639,35.732,4,1,255,3466,73.987,2.000,0.913,0.461
ID308484,308484,0,10.813,266.711,125.160,0,113,113,5,1,-10921639,35.763,4,1,255,3469,73.492,2.000,0.911,0.464
ID308485,308485,2,21.449,141.767,194.132,0,113,113,5,1,-10921639,104.485,54,14,255,10135,94.188,5.156,0.828,1.005
ID308486,308486,1,20.955,160.015,318.317,0,113,113,5,1,-10921639,122.289,69,8,255,11862,105.658,8.727,0.839,1.056
ID308492,308492,1,21.085,167.559,315.639,0,114,114,5,1,-10921639,122.845,65,10,255,11916,106.830,8.815,0.847,1.054
ID308490,308490,0,10.869,266.897,125.106,0,114,114,5,1,-10921639,35.598,4,1,255,3453,74.223,2.518,0.910,0.457
ID308491,308491,2,21.213,140.937,192.264,0,114,114,5,1,-10921639,101.866,51,12,255,9881,94.584,5.136,0.827,0.975
ID308493,308493,0,10.796,267.002,125.115,0,115,115,5,1,-10921639,35.237,4,1,255,3418,74.055,2.535,0.912,0.454
ID308494,308494,2,20.860,140.231,190.784,0,115,115,5,1,-10921639,99.567,52,12,255,9658,92.958,5.089,0.831,0.972
ID308495,308495,1,21.268,174.756,312.818,0,115,115,5,1,-10921639,121.495,80,9,255,11785,105.696,8.758,0.858,1.062
ID308496,308496,0,10.787,267.023,125.082,0,116,116,5,1,-10921639,35.206,4,1,255,3415,74.051,2.535,0.910,0.453
ID308497,308497,2,20.646,139.697,189.639,0,116,116,5,1,-10921639,98.402,46,14,255,9545,93.708,5.041,0.833,0.955
ID308498,308498,1,21.336,181.958,309.804,0,116,116,5,1,-10921639,120.680,75,8,255,11706,104.937,8.736,0.861,1.064
ID308500,308500,2,20.434,139.302,188.846,0,117,117,5,1,-10921639,95.825,44,13,255,9295,92.635,5.040,0.835,0.942
ID308501,308501,1,21.364,188.905,306.706,0,117,117,5,1,-10921639,120.340,73,9,255,11673,105.409,8.770,0.867,1.060
ID308499,308499,0,10.785,267.019,125.085,0,117,117,5,1,-10921639,35.206,4,1,255,3415,74.000,2.535,0.914,0.454
ID308504,308504,1,21.285,195.751,303.519,0,118,118,5,1,-10921639,120.082,65,8,255,11648,105.815,8.809,0.869,1.055
ID308502,308502,0,10.941,266.935,124.980,0,118,118,5,1,-10921639,35.670,4,1,255,3460,74.476,2.522,0.915,0.458
ID308503,308503,2,20.564,139.028,188.243,0,118,118,5,1,-10921639,96.021,46,11,255,9314,92.585,5.056,0.842,0.948
ID308505,308505,0,10.992,266.906,124.953,0,119,119,5,1,-10921639,35.990,3,1,255,3491,74.343,2.000,0.916,0.463
ID308506,308506,2,20.442,138.925,188.063,0,119,119,5,1,-10921639,95.031,45,11,255,9218,91.958,5.033,0.839,0.943
ID308507,308507,1,21.561,202.377,300.344,0,119,119,5,1,-10921639,120.371,66,10,255,11676,106.426,8.793,0.872,1.054
ID308512,308512,2,20.521,139.023,188.215,0,120,120,5,1,-10921639,95.887,43,11,255,9301,92.357,5.051,0.836,0.946
ID308513,308513,1,21.762,209.049,297.063,0,120,120,5,1,-10921639,118.639,68,10,255,11508,104.483,8.787,0.880,1.063
ID308511,308511,0,10.916,266.975,125.026,0,120,120,5,1,-10921639,35.680,4,1,255,3461,74.379,2.537,0.909,0.457
ID308508,308508,0,10.733,267.053,125.123,0,121,121,5,1,-10921639,35.010,4,1,255,3396,74.022,2.534,0.912,0.451
ID308509,308509,2,20.367,139.280,188.752,0,121,121,5,1,-10921639,95.402,48,12,255,9254,92.385,5.044,0.837,0.941
ID308510,308510,1,21.702,215.441,293.819,0,121,121,5,1,-10921639,118.402,61,8,255,11485,106.229,8.777,0.875,1.040
ID308516,308516,1,21.504,221.695,290.599,0,122,122,5,1,-10921639,116.835,60,9,255,11333,104.899,8.744,0.873,1.038
ID308514,308514,0,10.743,267.051,125.118,0,122,122,5,1,-10921639,35.124,4,1,255,3407,74.021,2.535,0.907,0.451
ID308515,308515,2,20.515,139.614,189.413,0,122,122,5,1,-10921639,97.670,50,11,255,9474,94.044,5.121,0.838,0.947
ID308517,308517,0,10.773,267.021,125.120,0,123,123,5,1,-10921639,35.268,4,1,255,3421,74.002,2.535,0.908,0.454
ID308518,308518,2,20.882,140.093,190.398,0,123,123,5,1,-10921639,98.825,49,11,255,9586,94.328,5.090,0.841,0.957
ID308519,308519,1,21.407,227.736,287.392,0,123,123,5,1,-10921639,114.567,61,9,255,11113,103.575,8.771,0.876,1.033
ID308520,308520,0,10.859,266.976,125.153,0,124,124,5,1,-10921639,35.608,4,1,255,3454,74.292,2.535,0.913,0.458
ID308521,308521,2,20.992,140.718,191.760,0,124,124,5,1,-10921639,99.082,46,13,255,9611,94.787,5.054,0.844,0.957
ID308522,308522,1,21.541,233.614,284.169,0,124,124,5,1,-10921639,112.680,61,9,255,10930,102.970,5.106,0.871,1.019
ID308524,308524,2,21.310,141.444,193.340,0,125,125,5,1,-10921639,101.938,55,12,255,9888,97.354,5.078,0.845,0.959
ID308525,308525,1,21.455,239.374,280.940,0,125,125,5,1,-10921639,113.247,58,8,255,10985,103.153,8.679,0.856,1.013
ID308523,308523,0,10.881,266.868,125.147,0,125,125,5,1,-10921639,35.701,4,1,255,3463,74.037,2.000,0.913,0.460
ID308528,308528,1,21.694,244.878,277.874,0,126,126,5,1,-10921639,113.206,48,12,255,10981,101.488,5.138,0.872,1.039
ID308526,308526,0,10.868,266.760,125.231,0,126,126,5,1,-10921639,35.835,4,1,255,3476,73.990,2.000,0.917,0.463
ID308527,308527,2,21.379,142.366,195.204,0,126,126,5,1,-10921639,102.072,49,13,255,9901,95.419,5.092,0.848,0.982
ID308529,308529,0,10.922,266.671,125.289,0,127,127,5,1,-10921639,36.175,4,1,255,3509,75.122,2.000,0.919,0.461
ID308530,308530,2,21.539,143.480,197.312,0,127,127,5,1,-10921639,104.072,56,14,255,10095,97.153,5.104,0.848,0.983
ID308531,308531,1,21.710,250.157,274.851,0,127,127,5,1,-10921639,110.247,46,10,255,10694,102.750,5.112,0.882,1.006
ID308532,308532,0,10.959,266.628,125.318,0,128,128,5,1,-10921639,36.619,4,1,255,3552,75.419,2.000,0.911,0.463
ID308533,308533,2,21.701,144.706,199.505,0,128,128,5,1,-10921639,105.557,57,14,255,10239,98.025,5.081,0.848,0.988
ID308534,308534,1,21.528,255.254,271.932,0,128,128,5,1,-10921639,106.711,47,10,255,10351,101.710,5.118,0.882,0.983
ID308536,308536,2,21.972,146.185,202.018,0,129,129,5,1,-10921639,106.031,49,15,255,10285,95.952,5.147,0.852,1.017
ID308537,308537,1,21.425,260.164,269.179,0,129,129,5,1,-10921639,105.144,51,10,255,10199,100.420,5.152,0.884,0.982
ID308535,308535,0,10.960,266.537,125.322,0,129,129,5,1,-10921639,36.794,4,1,255,3569,75.711,2.000,0.914,0.464
ID308540,308540,1,21.354,264.917,266.581,0,130,130,5,1,-10921639,104.577,44,9,255,10144,102.029,5.171,0.884,0.962
ID308538,308538,0,10.801,266.488,125.297,0,130,130,5,1,-10921639,36.093,3,1,255,3501,74.747,2.000,0.914,0.461
ID308539,308539,2,22.117,147.804,204.590,0,130,130,5,1,-10921639,108.134,59,15,255,10489,98.694,5.132,0.854,1.009
ID308541,308541,0,10.846,266.497,125.262,0,131,131,5,1,-10921639,36.186,3,1,255,3510,75.029,2.000,0.918,0.462
ID308542,308542,2,22.038,149.699,207.335,0,131,131,5,1,-10921639,108.557,62,13,255,10530,97.755,5.243,0.855,1.023
ID308543,308543,1,21.233,269.622,264.148,0,131,131,5,1,-10921639,102.433,43,7,255,9936,101.223,5.110,0.882,0.949
ID308544,308544,0,10.853,266.597,125.254,0,132,132,5,1,-10921639,36.052,3,1,255,3497,74.750,2.000,0.918,0.462
ID308545,308545,2,22.479,151.845,210.150,0,132,132,5,1,-10921639,111.072,57,14,255,10774,98.225,5.190,0.859,1.045
ID308546,308546,1,21.185,274.061,261.979,0,132,132,5,1,-10921639,99.557,43,10,255,9657,100.996,5.114,0.884,0.925
ID308548,308548,2,22.767,154.231,213.154,0,133,133,5,1,-10921639,113.423,60,15,255,11002,99.951,5.173,0.858,1.048
ID308549,308549,1,21.071,278.400,260.000,0,133,133,5,1,-10921639,99.258,41,10,255,9628,101.586,5.129,0.884,0.917
